[Tue Jan 12 00:00:00 2016] LOG ROTATION: DAILY
[Tue Jan 12 00:00:00 2016] LOG VERSION: 2.0
[Tue Jan 12 00:13:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms121;CRITICAL;SOFT;1;<b>JMS:</b> null
[Tue Jan 12 00:14:42 2016] SERVICE ALERT: bredt1-svwlgp05;weblogic :: osbgto_ms122;OK;HARD;3;All resources are OK
[Tue Jan 12 00:14:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms115;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:14:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms121;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:15:32 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms121;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:15:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms111;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:16:32 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms121;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:16:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:16:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:16:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:16:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:32 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms121;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms112;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms113;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms114;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms122;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms132;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:17:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms124;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms112;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms113;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms114;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms122;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms132;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:18:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms124;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms112;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms114;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms113;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms122;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms132;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:19:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms124;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:20:32 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms122;WARNING;SOFT;1;<b>JVM(</b><b><i>wmax</i></b>: <font size=-5>soagto_ms122.hoggingThreads=77</font><b>)</b>
[Tue Jan 12 00:20:42 2016] SERVICE ALERT: bredt1-svwlgp05;weblogic :: osbgto_ms122;WARNING;SOFT;1;<b>JVM(</b><b><i>wmax</i></b>: <font size=-5>osbgto_ms122.hoggingThreads=31</font><b>)</b>
[Tue Jan 12 00:21:32 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms122;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:21:42 2016] SERVICE ALERT: bredt1-svwlgp05;weblogic :: osbgto_ms122;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:24:02 2016] SERVICE ALERT: bredt1-svmanp16;so :: cpu usage;WARNING;SOFT;1;<b><i>wmax</i></b>:<font size=-5>(cpu.user=50.298%)</font>
[Tue Jan 12 00:25:02 2016] SERVICE ALERT: bredt1-svmanp16;so :: cpu usage;WARNING;SOFT;2;<b><i>wmax</i></b>:<font size=-5>(cpu.user=51.37%)</font>
[Tue Jan 12 00:26:02 2016] SERVICE ALERT: bredt1-svmanp16;so :: cpu usage;WARNING;HARD;3;<b><i>wmax</i></b>:<font size=-5>(cpu.user=51.45%)</font>
[Tue Jan 12 00:30:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms113;CRITICAL;SOFT;1;<b>JMS:</b> null
[Tue Jan 12 00:30:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms127;CRITICAL;SOFT;1;<b>JMS:</b> null
[Tue Jan 12 00:30:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms114;CRITICAL;SOFT;1;<b>JMS:</b> null
[Tue Jan 12 00:31:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms127;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:31:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms113;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:31:42 2016] SERVICE ALERT: bredt1-svwlip08;weblogic :: wlibatch02_ms114;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:32:32 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms123;WARNING;SOFT;1;<b>Heap(</b><b><i>wmax</i></b>: <font size=-5>soagto_ms123.heapUsedPerc=100%</font><b>)</b>
[Tue Jan 12 00:33:32 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms123;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:33:42 2016] SERVICE ALERT: bredt1-svwlgp05;weblogic :: osbgto_ms123;WARNING;SOFT;1;<b>JVM(</b><b><i>wmax</i></b>: <font size=-5>osbgto_ms123.hoggingThreads=33</font><b>)</b>
[Tue Jan 12 00:33:52 2016] SERVICE ALERT: bredt1-svwlip07;weblogic :: wlibatch01_ms116;CRITICAL;SOFT;1;<b>JMS:</b> null
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms113;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms112;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms114;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlgp05;weblogic :: osbgto_ms123;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms122;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms124;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms132;OK;HARD;3;All resources are OK
[Tue Jan 12 00:34:52 2016] SERVICE ALERT: bredt1-svwlip07;weblogic :: wlibatch01_ms116;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:35:02 2016] SERVICE ALERT: bredt1-svmanp16;so :: cpu usage;OK;HARD;3;All resources are OK
[Tue Jan 12 00:35:32 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms121;OK;HARD;3;All resources are OK
[Tue Jan 12 00:36:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;OK;HARD;3;All resources are OK
[Tue Jan 12 00:36:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms111;WARNING;HARD;3;<b>JTA(</b><b><i>wmax</i></b>: <font size=-5>wlionline01_ms111.rollbacksResource=36</font><b>)</b>
[Tue Jan 12 00:36:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;OK;HARD;3;All resources are OK
[Tue Jan 12 00:36:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;OK;HARD;3;All resources are OK
[Tue Jan 12 00:36:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;OK;HARD;3;All resources are OK
[Tue Jan 12 00:38:02 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms112;WARNING;SOFT;1;<b>JVM(</b><b><i>wmax</i></b>: <font size=-5>soagto_ms112.hoggingThreads=94</font><b>)</b>
[Tue Jan 12 00:39:02 2016] SERVICE ALERT: bredt1-svwlgp06;weblogic :: soagto_ms112;OK;SOFT;2;All resources are OK
[Tue Jan 12 00:39:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:39:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms111;UNKNOWN;HARD;3;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:39:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:39:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:39:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms112;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms113;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms114;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms131;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms133;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms134;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms123;UNKNOWN;SOFT;2;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms122;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms124;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
[Tue Jan 12 00:40:42 2016] SERVICE ALERT: bredt1-svwlip01;weblogic :: wlionline01_ms132;UNKNOWN;SOFT;1;<b>JTA(</b><i><b>unkn: </b></i><font size=-5>JTA.dat is outdated</font><b>)</b>, <b>Heap(</b><i><b>unkn: </b></i><font size=-5>Heap.dat is outdated</font><b>)</b>, <b>JVM(</b><i><b>unkn: </b></i><font size=-5>JVM.dat is outdated</font><b>)</b>
